type,Forefoot left, N,Forefoot right, N,Backfoot left, N,Backfoot right, N,Forefoot left, %,Forefoot right, %,Backfoot left, %,Backfoot right, %,Foot rotation L, degree,Foot rotation L SD, degree,Foot rotation R, degree,Foot rotation R SD, degree,Step length L, cm,Step length L SD, cm,Step length R, cm,Step length R SD, cm,Stride length, cm,Stride length SD, cm,Step width, cm,Step width SD, cm,Stance phase L, %,Stance phase L SD, %,Stance phase R, %,Stance phase R SD, %,Load response L, %,Load response L SD, %,Load response R, %,Load response R SD, %,Single limb support L, %,Single limb support L SD, %,Single limb support R, %,Single limb support R SD, %,Pre-Swing L, %,Pre-Swing L SD, %,Pre-Swing R, %,Pre-Swing R SD, %,Swing phase L, %,Swing phase L SD, %,Swing phase R, %,Swing phase R SD, %,Double stance phase, %,Double stance phase SD, %,Step time L, sec,Step time L SD, sec,Step time R, sec,Step time R SD, sec,Stride time, sec,Stride time SD, sec,Cadence, steps/min,Cadence SD, steps/min,Velocity, km/h,Velocity SD, km/h,Length of gait line L, mm,Length of gait line L SD, mm,Length of gait line R, mm,Length of gait line R SD, mm,Single limb support line L, mm,Single limb support line L SD, mm,Single limb support line R, mm,Single limb support line R SD, mm,Ant/post position, mm,Ant/post position SD, mm,Lateral symmetry, mm,Lateral symmetry SD, mm,Max gait line velocity, cm/sec,Max gait line velocity SD, cm/sec,Maximum force1 L, N,Maximum force1 R, N,Time maximum force1 L, %,Time maximum force1 R, %,Maximum force2 L, N,Maximum force2 R, N,Time maximum force2 L, %,Time maximum force2 R, %,Time change heel to forefoot L, sec,Time change heel to forefoot L SD, sec,Time change heel to forefoot R, sec,Time change heel to forefoot R SD, sec,Time change heel to forefoot L, %,Time change heel to forefoot L SD, %,Time change heel to forefoot R, %,Time change heel to forefoot R SD, %,Maximum force Forefoot L, N,Maximum force Forefoot L SD, N,Maximum force Forefoot R, N,Maximum force Forefoot R SD, N,Maximum force Midfoot L, N,Maximum force Midfoot L SD, N,Maximum force Midfoot R, N,Maximum force Midfoot R SD, N,Maximum force Heel L, N,Maximum force Heel L SD, N,Maximum force Heel R, N,Maximum force Heel R SD, N,Maximum pressure Forefoot L, N/cm²,Maximum pressure Forefoot L SD, N/cm²,Maximum pressure Forefoot R, N/cm²,Maximum pressure Forefoot R SD, N/cm²,Maximum pressure Midfoot L, N/cm²,Maximum pressure Midfoot L SD, N/cm²,Maximum pressure Midfoot R, N/cm²,Maximum pressure Midfoot R SD, N/cm²,Maximum pressure Heel L, N/cm²,Maximum pressure Heel L SD, N/cm²,Maximum pressure Heel R, N/cm²,Maximum pressure Heel R SD, N/cm²,Time maximum force Forefoot L,  % of stance time,Time maximum force Forefoot L SD,  % of stance time,Time maximum force Forefoot R,  % of stance time,Time maximum force Forefoot R SD,  % of stance time,Time maximum force Midfoot L,  % of stance time,Time maximum force Midfoot L SD,  % of stance time,Time maximum force Midfoot R,  % of stance time,Time maximum force Midfoot R SD,  % of stance time,Time maximum force Heel L,  % of stance time,Time maximum force Heel L SD,  % of stance time,Time maximum force Heel R,  % of stance time,Time maximum force Heel R SD,  % of stance time,Contact time Forefoot L,  % of stance time,Contact time Forefoot L SD,  % of stance time,Contact time Forefoot R,  % of stance time,Contact time Forefoot R SD,  % of stance time,Contact time Midfoot L,  % of stance time,Contact time Midfoot L SD,  % of stance time,Contact time Midfoot R,  % of stance time,Contact time Midfoot R SD,  % of stance time,Contact time Heel L,  % of stance time,Contact time Heel L SD,  % of stance time,Contact time Heel R,  % of stance time,Contact time Heel R SD,  % of stance time
parameter values,777.486,761.025,659.078,646.370,107.448,105.173,91.084,89.327,8.766,1.851,0.033,1.706,67.439,1.844,65.961,1.577,133.400,2.550,10.840,2.283,63.940,0.837,64.828,0.773,14.667,0.638,14.089,0.702,35.184,0.870,36.074,0.910,14.075,0.746,14.665,0.674,36.060,0.837,35.172,0.773,28.761,1.070,0.550,0.011,0.546,0.011,1.096,0.019,109.504,1.947,4.382,0.065,278.950,4.070,279.772,3.410,110.841,8.634,105.168,9.011,9.731,3.303,3.767,3.867,148.288,,836.696,837.858,18.000,17.000,783.741,777.983,48.000,48.000,0.255,0.029,0.233,0.030,36.331,4.119,32.856,4.304,736.665,31.165,709.049,33.563,416.087,27.766,444.952,26.491,416.070,32.015,398.046,35.780,16.751,1.781,17.218,2.493,14.231,0.908,13.940,1.016,15.027,1.014,14.755,1.077,80.439,1.065,79.916,1.364,27.432,2.536,26.325,2.452,12.759,3.008,12.105,2.105,82.361,1.617,83.287,1.374,76.726,1.505,76.022,1.836,71.283,4.247,70.168,4.642
